,Unnamed: 0,Brand,Model,Variant,Manufacturing year,Driven kilometers,Fuel,Location,Body type,Owners_number,Price,Ref. Website
4316,1370,Hyundai,Xcent,S 1.1 CRDI   ,2015,"70,359 km",Diesel,Chennai,Sedan,1st Owner,517999.0,www.cars24.com
4317,1371,Volkswagen,Vento,HIGHLINE DIESEL    ,2016,"1,04,708 km",Diesel,Chennai,Sedan,2nd Owner,572099.0,www.cars24.com
4318,1372,Maruti,Swift,VXI 1.2 BS IV  ,2015,"1,05,026 km",Petrol,Chennai,Sedan,1st Owner,463899.0,www.cars24.com
4319,1373,Maruti,Ciaz,ALPHA 1.5 AT VTVT  ,2019,"43,569 km",Petrol,Chennai,Sedan,1st Owner,844999.0,www.cars24.com
4320,1374,Nissan,Sunny,XL DIESEL    ,2013,"1,15,148 km",Diesel,Chennai,Sedan,2nd Owner,359199.0,www.cars24.com
4321,1375,Honda,City,1.5     ,2008,"1,08,997 km",Petrol,Chennai,Sedan,2nd Owner,266199.0,www.cars24.com
4322,1376,Maruti,Ciaz,SIGMA 1.3 DDIS SHVS  ,2017,"87,908 km",Diesel,Chennai,Sedan,1st Owner,637599.0,www.cars24.com
4323,1377,Hyundai,Verna,FLUIDIC 1.6 CRDI SX OPT AT,2012,"90,495 km",Diesel,Chennai,Sedan,1st Owner,499599.0,www.cars24.com
4324,1378,Maruti,Swift,VXI 1.2 BS IV  ,2013,"1,05,555 km",Petrol,Chennai,Sedan,2nd Owner,430799.0,www.cars24.com
4325,1379,Honda,Amaze,1.2 SMT I VTEC  ,2015,"96,366 km",Petrol,Chennai,Sedan,1st Owner,493699.0,www.cars24.com
4326,1380,Honda,City,V MT PETROL   ,2012,"1,13,477 km",Petrol,Chennai,Sedan,1st Owner,433099.0,www.cars24.com
4327,1381,Maruti,Swift,LXI 1.3    ,2009,"1,99,457 km",Petrol,Chennai,Sedan,1st Owner,276299.0,www.cars24.com
4328,1382,Maruti,Swift,VDI BS IV   ,2013,"1,19,674 km",Diesel,Chennai,Sedan,1st Owner,454499.0,www.cars24.com
4329,1383,Honda,City,S MT PETROL   ,2011,"1,48,572 km",Petrol,Chennai,Sedan,1st Owner,392299.0,www.cars24.com
4330,1384,Volkswagen,Vento,HIGHLINE TDI AT   ,2015,"90,897 km",Diesel,Chennai,Sedan,2nd Owner,644199.0,www.cars24.com
4331,1385,Maruti,Swift,VDI BS IV   ,2013,"1,62,017 km",Diesel,Chennai,Sedan,1st Owner,426299.0,www.cars24.com
4332,1386,Maruti,Swift,ZDI     ,2013,"1,99,017 km",Diesel,Chennai,Sedan,1st Owner,392999.0,www.cars24.com
4333,1387,Volkswagen,Ameo,COMFORTLINE 1.2    ,2016,"30,781 km",Petrol,Chennai,Sedan,1st Owner,501999.0,www.cars24.com
4334,1388,Honda,City,V MT DIESEL   ,2015,"1,19,269 km",Diesel,Chennai,Sedan,1st Owner,573899.0,www.cars24.com
4335,1389,Nissan,Sunny,XL CVT    ,2013,"36,024 km",Petrol,Chennai,Sedan,1st Owner,411999.0,www.cars24.com
4336,1390,Maruti,Swift,VXI     ,2010,"49,238 km",Petrol,Chennai,Sedan,2nd Owner,312199.0,www.cars24.com
4337,1391,Volkswagen,Ameo,COMFORTLINE 1.2    ,2017,"5,420 km",Petrol,Chennai,Sedan,1st Owner,530899.0,www.cars24.com
4338,1392,Ford,Figo,1.2 TITANIUM PETROL   ,2017,"20,566 km",Petrol,Chennai,Sedan,1st Owner,521599.0,www.cars24.com
4339,1393,Honda,Amaze,1.2 SMT I VTEC  ,2015,"32,638 km",Petrol,Chennai,Sedan,1st Owner,517999.0,www.cars24.com
4340,1394,Maruti,Dzire,VDI     ,2017,"19,176 km",Diesel,Chennai,Sedan,1st Owner,609899.0,www.cars24.com
4341,1395,Honda,Amaze,1.2 SMT I VTEC  ,2019,"25,356 km",Petrol,Chennai,Sedan,1st Owner,647299.0,www.cars24.com
4342,1396,Maruti,Swift,VXI 1.2 BS IV  ,2012,"68,105 km",Petrol,Chennai,Sedan,1st Owner,414499.0,www.cars24.com
4343,1397,Hyundai,Verna,1.6 E VTVT   ,2017,"21,878 km",Petrol,Chennai,Sedan,1st Owner,669940.0,www.cars24.com
4344,1398,Hyundai,Xcent,SX 1.1 CRDI OPT  ,2014,"65,293 km",Diesel,Chennai,Sedan,2nd Owner,450199.0,www.cars24.com
4345,1399,Honda,City,S MT PETROL   ,2010,"79,065 km",Petrol,Chennai,Sedan,1st Owner,388099.0,www.cars24.com
4346,1400,Honda,Amaze,1.2 SMT I VTEC  ,2019,"8,200 km",Petrol,Chennai,Sedan,1st Owner,629299.0,www.cars24.com
4347,1401,Maruti,Ciaz,ZXI AT    ,2016,"48,469 km",Petrol,Chennai,Sedan,1st Owner,656499.0,www.cars24.com
4348,1402,Maruti,Swift,VDI BS IV   ,2013,"85,672 km",Diesel,Chennai,Sedan,2nd Owner,425699.0,www.cars24.com
4349,1403,Maruti,Swift,VXI AT    ,2012,"84,646 km",Petrol,Chennai,Sedan,1st Owner,408799.0,www.cars24.com
4350,1404,Honda,City,V MT PETROL   ,2017,"20,679 km",Petrol,Chennai,Sedan,1st Owner,819299.0,www.cars24.com
4351,1405,Honda,City,V AT    ,2010,"95,673 km",Petrol,Chennai,Sedan,1st Owner,387199.0,www.cars24.com
4352,1406,Volkswagen,Ameo,HIGHLINE 1.5L AT (D)  ,2018,"60,794 km",Diesel,Chennai,Sedan,1st Owner,693099.0,www.cars24.com
4353,1407,Hyundai,Verna,FLUIDIC 1.6 SX VTVT  ,2012,"93,734 km",Petrol,Chennai,Sedan,3rd Owner,407499.0,www.cars24.com
4354,1408,Hyundai,Verna,FLUIDIC 1.4 VTVT   ,2016,"55,167 km",Petrol,Chennai,Sedan,1st Owner,618699.0,www.cars24.com
4355,1409,Honda,City,VX MT DIESEL   ,2014,"1,10,899 km",Diesel,Chennai,Sedan,1st Owner,573899.0,www.cars24.com
4356,1410,Volkswagen,Vento,COMFORTLINE DIESEL    ,2012,"1,18,920 km",Diesel,Chennai,Sedan,2nd Owner,363299.0,www.cars24.com
4357,1411,Maruti,Swift,LDI BS IV   ,2013,"2,06,085 km",Diesel,Chennai,Sedan,1st Owner,355399.0,www.cars24.com
4358,1412,Maruti,Alto,LXI     ,2011,"23,217 km",Petrol,Chennai,Hatchback,1st Owner,253699.0,www.cars24.com
4359,1413,Maruti,Alto,LXI     ,2010,"42,198 km",Petrol,Chennai,Hatchback,1st Owner,219499.0,www.cars24.com
4360,1414,Maruti,Alto,LXI     ,2011,"17,463 km",Petrol,Chennai,Hatchback,1st Owner,266699.0,www.cars24.com
4361,1415,Maruti,Alto,LXI     ,2012,"42,251 km",Petrol,Chennai,Hatchback,1st Owner,247999.0,www.cars24.com
4362,1416,Maruti,Alto,LXI     ,2010,"33,888 km",Petrol,Chennai,Hatchback,1st Owner,224499.0,www.cars24.com
4363,1417,Maruti,Alto,LXI     ,2011,"21,809 km",Petrol,Chennai,Hatchback,1st Owner,267899.0,www.cars24.com
4364,1418,Maruti,Wagon,VXI     ,2012,"38,553 km",Petrol,Chennai,Hatchback,1st Owner,326199.0,www.cars24.com
4365,1419,Maruti,Alto,LXI     ,2011,"42,789 km",Petrol,Chennai,Hatchback,2nd Owner,234899.0,www.cars24.com
4366,1420,Hyundai,i10,MAGNA 1.2 KAPPA2   ,2012,"34,364 km",Petrol,Chennai,Hatchback,2nd Owner,340599.0,www.cars24.com
4367,1421,Chevrolet,Spark,LS 1.0    ,2011,"43,322 km",Petrol,Chennai,Hatchback,1st Owner,176799.0,www.cars24.com
4368,1422,Maruti,Alto,LXI     ,2017,"8,236 km",Petrol,Chennai,Hatchback,1st Owner,329499.0,www.cars24.com
4369,1423,Hyundai,i10,MAGNA 1.2 KAPPA2   ,2011,"13,018 km",Petrol,Chennai,Hatchback,1st Owner,317699.0,www.cars24.com
4370,1424,Maruti,Ritz,VXI BS IV   ,2013,"39,805 km",Petrol,Chennai,Hatchback,2nd Owner,332699.0,www.cars24.com
4371,1425,Datsun,Redi,T (O)    ,2018,"17,198 km",Petrol,Chennai,Hatchback,1st Owner,305699.0,www.cars24.com
4372,1426,Maruti,Alto,VXI     ,2016,"25,084 km",Petrol,Chennai,Hatchback,1st Owner,341899.0,www.cars24.com
4373,1427,Maruti,Alto,VXI AMT    ,2016,"19,487 km",Petrol,Chennai,Hatchback,1st Owner,368999.0,www.cars24.com
4374,1428,Maruti,Wagon,VXI     ,2011,"45,714 km",Petrol,Chennai,Hatchback,2nd Owner,311999.0,www.cars24.com
4375,1429,Maruti,Alto,LXI OPT    ,2018,"3,863 km",Petrol,Chennai,Hatchback,1st Owner,354899.0,www.cars24.com
4376,1430,Maruti,Alto,VXI     ,2016,"23,199 km",Petrol,Chennai,Hatchback,1st Owner,356599.0,www.cars24.com
4377,1431,Hyundai,Elite,ERA 1.2    ,2015,"9,580 km",Petrol,Chennai,Hatchback,1st Owner,464499.0,www.cars24.com
4378,1432,Hyundai,Grand,MAGNA 1.2 VTVT   ,2015,"16,026 km",Petrol,Chennai,Hatchback,1st Owner,469199.0,www.cars24.com
4379,1433,Maruti,Alto,VXI     ,2011,"43,930 km",Petrol,Chennai,Hatchback,2nd Owner,241699.0,www.cars24.com
4380,1434,Hyundai,i10,MAGNA 1.1 IRDE2   ,2014,"35,571 km",Petrol,Chennai,Hatchback,1st Owner,361599.0,www.cars24.com
4381,1435,Hyundai,Eon,ERA PLUS    ,2017,"16,884 km",Petrol,Chennai,Hatchback,1st Owner,362999.0,www.cars24.com
4382,1436,Renault,Kwid,RXT     ,2016,"29,163 km",Petrol,Chennai,Hatchback,1st Owner,327699.0,www.cars24.com
4383,1437,Hyundai,Elite,1.2 MAGNA PLUS VTVT  ,2019,"4,242 km",Petrol,Chennai,Hatchback,1st Owner,657799.0,www.cars24.com
4384,1438,Hyundai,Eon,SPORTZ     ,2015,"15,346 km",Petrol,Chennai,Hatchback,3rd Owner,330499.0,www.cars24.com
4385,1439,Maruti,Alto,LXI     ,2019,"10,336 km",Petrol,Chennai,Hatchback,1st Owner,361899.0,www.cars24.com
4386,1440,Hyundai,Santro,GL PLUS    ,2011,"12,776 km",Petrol,Chennai,Hatchback,1st Owner,277899.0,www.cars24.com
4387,1441,Hyundai,Eon,ERA PLUS    ,2016,"25,086 km",Petrol,Chennai,Hatchback,1st Owner,343899.0,www.cars24.com
4388,1442,Maruti,Alto,LXI     ,2015,"21,698 km",Petrol,Chennai,Hatchback,1st Owner,299299.0,www.cars24.com
4389,1443,Maruti,Alto,LXI     ,2011,"57,621 km",Petrol,Chennai,Hatchback,2nd Owner,238499.0,www.cars24.com
4390,1444,Renault,Kwid,RXT     ,2015,"46,226 km",Petrol,Chennai,Hatchback,2nd Owner,341499.0,www.cars24.com
4391,1445,Maruti,Alto,LXI     ,2014,"24,198 km",Petrol,Chennai,Hatchback,1st Owner,292999.0,www.cars24.com
4392,1446,Maruti,Alto,VXI     ,2016,"14,006 km",Petrol,Chennai,Hatchback,2nd Owner,379599.0,www.cars24.com
4393,1447,Maruti,Alto,LXI     ,2013,"42,438 km",Petrol,Chennai,Hatchback,1st Owner,274899.0,www.cars24.com
4394,1448,Hyundai,i10,MAGNA 1.2    ,2009,"31,179 km",Petrol,Chennai,Hatchback,1st Owner,279199.0,www.cars24.com
4395,1449,Maruti,Alto,VXI     ,2015,"20,973 km",Petrol,Chennai,Hatchback,1st Owner,325199.0,www.cars24.com
4396,1450,Hyundai,Elite,MAGNA 1.2    ,2014,"14,789 km",Petrol,Chennai,Hatchback,1st Owner,508899.0,www.cars24.com
4397,1451,Maruti,Alto,LXI     ,2015,"22,321 km",Petrol,Chennai,Hatchback,1st Owner,294699.0,www.cars24.com
4398,1452,Maruti,Alto,VXI AMT    ,2015,"26,376 km",Petrol,Chennai,Hatchback,2nd Owner,348999.0,www.cars24.com
4399,1453,Hyundai,i10,MAGNA 1.2    ,2009,"48,964 km",Petrol,Chennai,Hatchback,1st Owner,265099.0,www.cars24.com
4400,1454,Maruti,Alto,LXI     ,2013,"31,372 km",Petrol,Chennai,Hatchback,2nd Owner,260499.0,www.cars24.com
4401,1455,Maruti,Wagon,VXI     ,2013,"30,782 km",Petrol,Chennai,Hatchback,1st Owner,360299.0,www.cars24.com
4402,1456,Hyundai,i10,SPORTZ 1.2 KAPPA2   ,2011,"54,960 km",Petrol,Chennai,Hatchback,1st Owner,336899.0,www.cars24.com
4403,1457,Maruti,Wagon,VXI     ,2016,"32,196 km",Petrol,Chennai,Hatchback,1st Owner,403999.0,www.cars24.com
4404,1458,Maruti,Alto,VXI AMT    ,2015,"32,513 km",Petrol,Chennai,Hatchback,2nd Owner,355999.0,www.cars24.com
4405,1459,Maruti,Alto,LXI     ,2012,"50,410 km",Petrol,Chennai,Hatchback,1st Owner,214599.0,www.cars24.com
4406,1460,Hyundai,Elite,SPORTZ 1.2    ,2017,"27,987 km",Petrol,Chennai,Hatchback,1st Owner,620799.0,www.cars24.com
4407,1461,Hyundai,Santro,GLS     ,2013,"35,959 km",Petrol,Chennai,Hatchback,1st Owner,299399.0,www.cars24.com
4408,1462,Maruti,Wagon,VXI     ,2011,"20,241 km",Petrol,Chennai,Hatchback,2nd Owner,348599.0,www.cars24.com
4409,1463,Maruti,Alto,VXI     ,2017,"21,239 km",Petrol,Chennai,Hatchback,1st Owner,366699.0,www.cars24.com
4410,1464,Maruti,Alto,LXI     ,2014,"27,562 km",Petrol,Chennai,Hatchback,1st Owner,300999.0,www.cars24.com
4411,1465,Renault,Kwid,RXT 1.0 EASY-R AT OPTION ,2017,"12,230 km",Petrol,Chennai,Hatchback,1st Owner,422899.0,www.cars24.com
4412,1466,Hyundai,Eon,ERA PLUS    ,2014,"43,638 km",Petrol,Chennai,Hatchback,1st Owner,266299.0,www.cars24.com
4413,1467,Hyundai,Grand,SPORTZ 1.2 KAPPA VTVT  ,2016,"20,090 km",Petrol,Chennai,Hatchback,2nd Owner,456099.0,www.cars24.com
4414,1468,Maruti,Alto,LXI     ,2016,"18,251 km",Petrol,Chennai,Hatchback,2nd Owner,298099.0,www.cars24.com
4415,1469,Hyundai,Elite,MAGNA 1.2    ,2016,"14,452 km",Petrol,Chennai,Hatchback,1st Owner,582199.0,www.cars24.com
4416,1470,Hyundai,Grand,1.2 ASTA (O) AT  ,2016,"8,510 km",Petrol,Chennai,Hatchback,1st Owner,556199.0,www.cars24.com
4417,1471,Maruti,Alto,VXI     ,2015,"31,802 km",Petrol,Chennai,Hatchback,2nd Owner,377099.0,www.cars24.com
4418,1472,Volkswagen,Polo,HIGHLINE1.2L PETROL    ,2015,"44,193 km",Petrol,Chennai,Hatchback,2nd Owner,498199.0,www.cars24.com
4419,1473,Hyundai,i10,MAGNA 1.1 IRDE2   ,2014,"21,428 km",Petrol,Chennai,Hatchback,1st Owner,362899.0,www.cars24.com
4420,1474,Maruti,Wagon,VXI     ,2011,"61,576 km",Petrol,Chennai,Hatchback,1st Owner,333099.0,www.cars24.com
4421,1475,Maruti,Alto,LXI     ,2013,"37,870 km",Petrol,Chennai,Hatchback,1st Owner,320199.0,www.cars24.com
4422,1476,Renault,Kwid,1.0 RXT    ,2016,"29,112 km",Petrol,Chennai,Hatchback,1st Owner,353999.0,www.cars24.com
4423,1477,Hyundai,i10,MAGNA 1.2 KAPPA2   ,2012,"36,182 km",Petrol,Chennai,Hatchback,2nd Owner,362499.0,www.cars24.com
4424,1478,Maruti,Alto,LXI     ,2013,"44,177 km",Petrol,Chennai,Hatchback,1st Owner,274699.0,www.cars24.com
4425,1479,Maruti,Wagon,VXI     ,2015,"25,650 km",Petrol,Chennai,Hatchback,1st Owner,441399.0,www.cars24.com
4426,1480,Maruti,Wagon,VXI     ,2018,"16,087 km",Petrol,Chennai,Hatchback,2nd Owner,410199.0,www.cars24.com
4427,1481,Honda,Brio,1.2 S MT I VTEC ,2013,"49,299 km",Petrol,Chennai,Hatchback,2nd Owner,351099.0,www.cars24.com
4428,1482,Maruti,Wagon,VXI     ,2017,"18,782 km",Petrol,Chennai,Hatchback,2nd Owner,423899.0,www.cars24.com
4429,1483,Hyundai,i10,MAGNA 1.1 IRDE2   ,2016,"26,280 km",Petrol,Chennai,Hatchback,1st Owner,409899.0,www.cars24.com
4430,1484,Hyundai,i10,MAGNA 1.2 AT   ,2010,"37,006 km",Petrol,Chennai,Hatchback,3rd Owner,292799.0,www.cars24.com
4431,1485,Hyundai,Santro,GLS     ,2010,"54,304 km",Petrol,Chennai,Hatchback,2nd Owner,287899.0,www.cars24.com
4432,1486,Maruti,Wagon,VXI     ,2013,"48,821 km",Petrol,Chennai,Hatchback,1st Owner,367599.0,www.cars24.com
4433,1487,Hyundai,i10,SPORTZ 1.2 AT KAPPA2  ,2012,"48,327 km",Petrol,Chennai,Hatchback,1st Owner,384199.0,www.cars24.com
4434,1488,Hyundai,Eon,ERA PLUS    ,2014,"37,431 km",Petrol,Chennai,Hatchback,1st Owner,290399.0,www.cars24.com
4435,1489,Maruti,Wagon,VXI     ,2016,"33,463 km",Petrol,Chennai,Hatchback,1st Owner,392599.0,www.cars24.com
4436,1490,Maruti,Alto,LXI     ,2017,"25,712 km",Petrol,Chennai,Hatchback,1st Owner,308599.0,www.cars24.com
4437,1491,Maruti,Baleno,DELTA 1.2 K12   ,2018,"28,264 km",Petrol,Chennai,Hatchback,2nd Owner,618399.0,www.cars24.com
4438,1492,Maruti,Alto,LXI     ,2012,"35,190 km",Petrol,Chennai,Hatchback,2nd Owner,212699.0,www.cars24.com
4439,1493,Chevrolet,Spark,LT 1.0    ,2012,"27,264 km",Petrol,Chennai,Hatchback,1st Owner,212699.0,www.cars24.com
4440,1494,Hyundai,Grand,ASTA 1.2 KAPPA VTVT  ,2018,"26,972 km",Petrol,Chennai,Hatchback,2nd Owner,545699.0,www.cars24.com
4441,1495,Datsun,Redi,T (O)    ,2017,"31,664 km",Petrol,Chennai,Hatchback,1st Owner,310899.0,www.cars24.com
4442,1496,Maruti,Alto,LXI     ,2014,"39,576 km",Petrol,Chennai,Hatchback,3rd Owner,281499.0,www.cars24.com
4443,1497,Hyundai,Santro,GLS     ,2008,"34,048 km",Petrol,Chennai,Hatchback,1st Owner,221199.0,www.cars24.com
4444,1498,Hyundai,Eon,MAGNA PLUS    ,2015,"40,102 km",Petrol,Chennai,Hatchback,1st Owner,295599.0,www.cars24.com
4445,1499,Hyundai,i20,SPORTZ 1.2 VTVT   ,2014,"33,697 km",Petrol,Chennai,Hatchback,2nd Owner,424399.0,www.cars24.com
4446,1500,Maruti,Alto,VXI     ,2014,"41,920 km",Petrol,Chennai,Hatchback,1st Owner,288999.0,www.cars24.com
4447,1501,Maruti,Alto,LXI     ,2016,"41,120 km",Petrol,Chennai,Hatchback,2nd Owner,280299.0,www.cars24.com
4448,1502,Maruti,Swift,VXI     ,2016,"48,512 km",Petrol,Chennai,Hatchback,2nd Owner,481599.0,www.cars24.com
4449,1503,Hyundai,Elite,Magna Executive 1.2   ,2018,"21,569 km",Petrol,Chennai,Hatchback,1st Owner,638199.0,www.cars24.com
4450,1504,Maruti,Alto,LXI     ,2013,"43,405 km",Petrol,Chennai,Hatchback,1st Owner,295699.0,www.cars24.com
4451,1505,Maruti,Wagon,VXI     ,2011,"72,997 km",Petrol,Chennai,Hatchback,2nd Owner,295899.0,www.cars24.com
4452,1506,Hyundai,Grand,SPORTZ 1.2 KAPPA VTVT  ,2018,"21,672 km",Petrol,Chennai,Hatchback,2nd Owner,520799.0,www.cars24.com
4453,1507,Maruti,Alto,LXI OPT    ,2018,"9,670 km",Petrol,Chennai,Hatchback,1st Owner,350099.0,www.cars24.com
4454,1508,Maruti,Ritz,VDI     ,2012,"65,116 km",Diesel,Chennai,Hatchback,1st Owner,342999.0,www.cars24.com
4455,1509,Hyundai,Eon,ERA PLUS    ,2017,"30,343 km",Petrol,Chennai,Hatchback,1st Owner,355299.0,www.cars24.com
4456,1510,Maruti,Wagon,VXI OPT AMT   ,2017,"19,444 km",Petrol,Chennai,Hatchback,1st Owner,532099.0,www.cars24.com
4457,1511,Nissan,Micra,XL(O)     ,2018,"11,813 km",Petrol,Chennai,Hatchback,1st Owner,513099.0,www.cars24.com
4458,1512,Maruti,Celerio,ZXI AMT    ,2015,"43,893 km",Petrol,Chennai,Hatchback,1st Owner,426799.0,www.cars24.com
4459,1513,Maruti,Wagon,VXI     ,2013,"50,429 km",Petrol,Chennai,Hatchback,1st Owner,344799.0,www.cars24.com
4460,1514,Honda,Brio,1.2 VX MT I VTEC ,2016,"56,493 km",Petrol,Chennai,Hatchback,1st Owner,399699.0,www.cars24.com
4461,1515,Hyundai,i10,MAGNA 1.1 IRDE2   ,2014,"49,378 km",Petrol,Chennai,Hatchback,1st Owner,361399.0,www.cars24.com
4462,1516,Hyundai,Eon,D LITE PLUS   ,2016,"39,041 km",Petrol,Chennai,Hatchback,1st Owner,303699.0,www.cars24.com
4463,1517,Maruti,Celerio,VXI     ,2014,"46,780 km",Petrol,Chennai,Hatchback,1st Owner,401699.0,www.cars24.com
4464,1518,Maruti,Alto,VXI     ,2018,"17,703 km",Petrol,Chennai,Hatchback,2nd Owner,352899.0,www.cars24.com
4465,1519,Maruti,Wagon,VXI     ,2017,"40,381 km",Petrol,Chennai,Hatchback,1st Owner,402099.0,www.cars24.com
4466,1520,Tata,Tiago,XZ 1.2 REVOTRON   ,2017,"35,966 km",Petrol,Chennai,Hatchback,1st Owner,480299.0,www.cars24.com
4467,1521,Renault,Kwid,RXT     ,2016,"33,014 km",Petrol,Chennai,Hatchback,1st Owner,363499.0,www.cars24.com
4468,1522,Volkswagen,Polo,COMFORTLINE 1.2L PETROL   ,2015,"39,268 km",Petrol,Chennai,Hatchback,1st Owner,467899.0,www.cars24.com
4469,1523,Hyundai,i20,SPORTZ 1.2 VTVT   ,2013,"33,217 km",Petrol,Chennai,Hatchback,1st Owner,450599.0,www.cars24.com
4470,1524,Maruti,Alto,VXI     ,2016,"34,151 km",Petrol,Chennai,Hatchback,2nd Owner,285999.0,www.cars24.com
4471,1525,Hyundai,Eon,ERA PLUS    ,2016,"36,422 km",Petrol,Chennai,Hatchback,1st Owner,304699.0,www.cars24.com
4472,1526,Hyundai,Elite,ASTA 1.2 (O)   ,2016,"25,455 km",Petrol,Chennai,Hatchback,1st Owner,637399.0,www.cars24.com
4473,1527,Ford,Figo,1.2 TITANIUM DURATEC   ,2014,"41,176 km",Petrol,Chennai,Hatchback,2nd Owner,386499.0,www.cars24.com
4474,1528,Maruti,Zen,LXI     ,2010,"31,247 km",Petrol,Chennai,Hatchback,1st Owner,294099.0,www.cars24.com
4475,1529,Hyundai,Grand,SPORTZ 1.2 KAPPA VTVT  ,2019,"6,821 km",Petrol,Chennai,Hatchback,1st Owner,585999.0,www.cars24.com
4476,1530,Hyundai,Eon,ERA PLUS (O)   ,2017,"35,527 km",Petrol,Chennai,Hatchback,1st Owner,337499.0,www.cars24.com
4477,1531,Honda,Jazz,1.2 SV MT   ,2016,"21,601 km",Petrol,Chennai,Hatchback,2nd Owner,563099.0,www.cars24.com
4478,1532,Hyundai,Santro,XL ERLX EURO III  ,2007,"71,079 km",Petrol,Chennai,Hatchback,1st Owner,187099.0,www.cars24.com
4479,1533,Honda,Brio,1.2 S MT I VTEC ,2012,"53,023 km",Petrol,Chennai,Hatchback,1st Owner,382899.0,www.cars24.com
4480,1534,Toyota,Etios,G     ,2011,"63,932 km",Petrol,Chennai,Hatchback,1st Owner,386599.0,www.cars24.com
4481,1535,Maruti,Alto,LXI     ,2014,"54,447 km",Petrol,Chennai,Hatchback,2nd Owner,270899.0,www.cars24.com
4482,1536,Maruti,Alto,LXI OPT    ,2018,"21,679 km",Petrol,Chennai,Hatchback,1st Owner,352899.0,www.cars24.com
4483,1537,Maruti,Swift,VXI AMT    ,2019,"7,655 km",Petrol,Chennai,Hatchback,1st Owner,689699.0,www.cars24.com
4484,1538,Maruti,Wagon,VXI     ,2017,"24,401 km",Petrol,Chennai,Hatchback,1st Owner,425499.0,www.cars24.com
4485,1539,Maruti,Wagon,VXI     ,2012,"51,551 km",Petrol,Chennai,Hatchback,1st Owner,340699.0,www.cars24.com
4486,1540,Maruti,Celerio,VXI     ,2015,"48,794 km",Petrol,Chennai,Hatchback,2nd Owner,392399.0,www.cars24.com
4487,1541,Hyundai,Eon,ERA PLUS    ,2014,"49,956 km",Petrol,Chennai,Hatchback,2nd Owner,270199.0,www.cars24.com
4488,1542,Maruti,Swift,VXI OPT    ,2017,"23,663 km",Petrol,Chennai,Hatchback,1st Owner,542599.0,www.cars24.com
4489,1543,Maruti,Swift,VXI     ,2012,"56,130 km",Petrol,Chennai,Hatchback,1st Owner,428999.0,www.cars24.com
4490,1544,Maruti,Celerio,ZXI OPT AMT   ,2018,"11,952 km",Petrol,Chennai,Hatchback,1st Owner,515699.0,www.cars24.com
4491,1545,Maruti,Wagon,VXI OPT AMT   ,2016,"32,050 km",Petrol,Chennai,Hatchback,1st Owner,473699.0,www.cars24.com
4492,1546,Maruti,IGNIS,DELTA 1.2 K12   ,2018,"9,572 km",Petrol,Chennai,Hatchback,1st Owner,546399.0,www.cars24.com
4493,1547,Hyundai,GRAND,Asta Petrol    ,2019,"9,850 km",Petrol,Chennai,Hatchback,1st Owner,697599.0,www.cars24.com
4494,1548,Hyundai,Eon,ERA PLUS    ,2017,"41,998 km",Petrol,Chennai,Hatchback,1st Owner,351299.0,www.cars24.com
4495,1549,Toyota,Etios,G     ,2011,"72,062 km",Petrol,Chennai,Hatchback,2nd Owner,333199.0,www.cars24.com
4496,1550,Hyundai,Eon,MAGNA PLUS    ,2016,"41,675 km",Petrol,Chennai,Hatchback,3rd Owner,292299.0,www.cars24.com
4497,1551,Maruti,Ritz,ZXI     ,2010,"90,187 km",Petrol,Chennai,Hatchback,2nd Owner,312499.0,www.cars24.com
4498,1552,Hyundai,Elite,ASTA 1.4 CRDI   ,2015,"35,111 km",Diesel,Chennai,Hatchback,2nd Owner,607099.0,www.cars24.com
4499,1553,Maruti,Celerio,ZXI OPT AMT   ,2017,"41,037 km",Petrol,Chennai,Hatchback,2nd Owner,451999.0,www.cars24.com
4500,1554,Maruti,Wagon,VXI     ,2013,"57,595 km",Petrol,Chennai,Hatchback,2nd Owner,359599.0,www.cars24.com
4501,1555,Maruti,Wagon,VXI PLUS AMT   ,2018,"16,640 km",Petrol,Chennai,Hatchback,1st Owner,487599.0,www.cars24.com
4502,1556,Hyundai,Eon,MAGNA PLUS    ,2016,"42,946 km",Petrol,Chennai,Hatchback,2nd Owner,290099.0,www.cars24.com
4503,1557,Renault,Kwid,1.0 RXT Opt   ,2018,"24,872 km",Petrol,Chennai,Hatchback,1st Owner,353299.0,www.cars24.com
4504,1558,Maruti,Alto,LXI     ,2018,"17,986 km",Petrol,Chennai,Hatchback,1st Owner,337199.0,www.cars24.com
4505,1559,Maruti,IGNIS,DELTA 1.2 K12   ,2019,"10,937 km",Petrol,Chennai,Hatchback,1st Owner,576499.0,www.cars24.com
4506,1560,Hyundai,Elite,ERA 1.2    ,2018,"25,870 km",Petrol,Chennai,Hatchback,2nd Owner,607999.0,www.cars24.com
4507,1561,Maruti,Wagon,VXI     ,2013,"52,259 km",Petrol,Chennai,Hatchback,2nd Owner,385799.0,www.cars24.com
4508,1562,Maruti,Swift,VXI     ,2017,"28,548 km",Petrol,Chennai,Hatchback,1st Owner,604899.0,www.cars24.com
4509,1563,Maruti,Swift,VXI     ,2017,"35,330 km",Petrol,Chennai,Hatchback,1st Owner,576599.0,www.cars24.com
4510,1564,Hyundai,Grand,MAGNA 1.2 KAPPA VTVT  ,2015,"50,398 km",Petrol,Chennai,Hatchback,2nd Owner,426499.0,www.cars24.com
